date,status,age_group,gender,count,rate_per_100000
2020-03-28,cases,60 to 69,male,487,19.64567591
2020-03-28,cases,60 to 69,female,431,16.67498481
2020-03-28,cases,60 to 69,all,918,18.12929744
2020-03-28,cases,70 to 79,male,306,19.12540641
2020-03-28,cases,70 to 79,female,245,13.82356393
2020-03-28,cases,70 to 79,all,551,16.33898743
2020-03-28,cases,80+,male,229,30.7946775
2020-03-28,cases,80+,female,353,32.95037468
2020-03-28,cases,80+,all,582,32.06712277
2020-03-28,cases,all,male,3102,15.4993775
2020-03-28,cases,all,female,3304,16.45086196
2020-03-28,cases,all,all,6406,15.97595437
2020-03-28,hospitalizations,0 to 11,male,2,0.08001331422
2020-03-28,hospitalizations,0 to 11,all,2,0.04102433666
2020-03-28,hospitalizations,12 to 19,male,2,0.1093575028
2020-03-28,hospitalizations,12 to 19,female,1,0.0581149374
2020-03-28,hospitalizations,12 to 19,all,3,0.08451675573
2020-03-28,hospitalizations,20 to 29,male,7,0.2428509873
2020-03-28,hospitalizations,20 to 29,female,15,0.5677553565
2020-03-28,hospitalizations,20 to 29,all,22,0.3982326435
2020-03-28,hospitalizations,30 to 39,male,24,0.8139577475
2020-03-28,hospitalizations,30 to 39,female,15,0.5287377795
2020-03-28,hospitalizations,30 to 39,all,39,0.6740989242
2020-03-28,hospitalizations,40 to 49,male,45,1.75210379
2020-03-28,hospitalizations,40 to 49,female,41,1.599533092
2020-03-28,hospitalizations,40 to 49,all,86,1.675894153
2020-03-28,hospitalizations,50 to 59,male,105,4.262370414
2020-03-28,hospitalizations,50 to 59,female,62,2.463029725
2020-03-28,hospitalizations,50 to 59,all,167,3.35298073
2020-03-28,hospitalizations,60 to 69,male,119,4.800483437
2020-03-28,hospitalizations,60 to 69,female,74,2.862990432
2020-03-28,hospitalizations,60 to 69,all,193,3.811497174
2020-03-28,hospitalizations,70 to 79,male,120,7.500159378
2020-03-28,hospitalizations,70 to 79,female,84,4.739507633
2020-03-28,hospitalizations,70 to 79,all,204,6.049280284
2020-03-28,hospitalizations,80+,male,107,14.38877944
2020-03-28,hospitalizations,80+,female,116,10.82788516
2020-03-28,hospitalizations,80+,all,223,12.28688725
2020-03-28,hospitalizations,all,male,531,2.653181642
2020-03-28,hospitalizations,all,female,408,2.031462373
2020-03-28,hospitalizations,all,all,939,2.341776639
2020-03-28,icu,0 to 11,male,1,0.04000665711
2020-03-28,icu,0 to 11,all,1,0.02051216833
2020-03-28,icu,20 to 29,male,1,0.03469299819
2020-03-28,icu,20 to 29,female,5,0.1892517855
2020-03-28,icu,20 to 29,all,6,0.1086089028
2020-03-28,icu,30 to 39,male,9,0.3052341553
2020-03-28,icu,30 to 39,female,3,0.1057475559
2020-03-28,icu,30 to 39,all,12,0.2074150536
2020-03-28,icu,40 to 49,male,20,0.7787127955
2020-03-28,icu,40 to 49,female,7,0.2730910158
2020-03-28,icu,40 to 49,all,27,0.5261528154
2020-03-28,icu,50 to 59,male,40,1.623760158
2020-03-28,icu,50 to 59,female,20,0.7945257178
2020-03-28,icu,50 to 59,all,60,1.204663735
2020-03-28,icu,60 to 69,male,60,2.420411817
2020-03-28,icu,60 to 69,female,22,0.8511593177
2020-03-28,icu,60 to 69,all,82,1.619392582
2020-03-28,icu,70 to 79,male,49,3.06256508
2020-03-28,icu,70 to 79,female,26,1.466990458
2020-03-28,icu,70 to 79,all,75,2.224000104
2020-03-28,icu,80+,male,16,2.151593188
2020-03-28,icu,80+,female,12,1.120126052
2020-03-28,icu,80+,all,28,1.542748174
2020-03-28,icu,all,male,196,0.979328817
2020-03-28,icu,all,female,95,0.4730120722
2020-03-28,icu,all,all,291,0.7257263068
2020-03-28,deaths,20 to 29,male,1,0.03469299819
2020-03-28,deaths,20 to 29,all,1,0.0181014838
2020-03-28,deaths,40 to 49,male,4,0.1557425591
2020-03-28,deaths,40 to 49,female,1,0.03901300225
2020-03-28,deaths,40 to 49,all,5,0.09743570656
2020-03-28,deaths,50 to 59,male,5,0.2029700197
2020-03-28,deaths,50 to 59,female,6,0.2383577153
2020-03-28,deaths,50 to 59,all,11,0.2208550181
2020-03-28,deaths,60 to 69,male,15,0.6051029542
2020-03-28,deaths,60 to 69,female,10,0.3868905989
2020-03-28,deaths,60 to 69,all,25,0.4937172505
2020-03-28,deaths,70 to 79,male,36,2.250047814
2020-03-28,deaths,70 to 79,female,13,0.7334952289
2020-03-28,deaths,70 to 79,all,49,1.453013402
2020-03-28,deaths,80+,male,69,9.278745621
2020-03-28,deaths,80+,female,86,8.027570036
2020-03-28,deaths,80+,all,155,8.540213109
2020-03-28,deaths,all,male,130,0.6495548276
2020-03-28,deaths,all,female,116,0.5775726355
2020-03-28,deaths,all,all,246,0.6135005892
2020-04-04,cases,0 to 11,male,51,2.040339512
2020-04-04,cases,0 to 11,female,43,1.810091132
2020-04-04,cases,0 to 11,all,94,1.928143823
2020-04-04,cases,12 to 19,male,76,4.155585106
2020-04-04,cases,12 to 19,female,95,5.520919053
2020-04-04,cases,12 to 19,all,171,4.817455077
2020-04-04,cases,20 to 29,male,340,11.79561938
2020-04-04,cases,20 to 29,female,395,14.95089105
2020-04-04,cases,20 to 29,all,735,13.30459059
2020-04-04,cases,30 to 39,male,430,14.58340964
2020-04-04,cases,30 to 39,female,451,15.89738257
2020-04-04,cases,30 to 39,all,882,15.24500644
2020-04-04,cases,30 to 39,other,1,NA
2020-04-04,cases,40 to 49,male,495,19.27314169
2020-04-04,cases,40 to 49,female,650,25.35845146
2020-04-04,cases,40 to 49,all,1146,22.33226394
2020-04-04,cases,40 to 49,other,1,NA
2020-04-04,cases,50 to 59,male,506,20.54056599
2020-04-04,cases,50 to 59,female,621,24.67002354
2020-04-04,cases,50 to 59,all,1127,22.62760049
2020-04-04,cases,60 to 69,male,442,17.83036705
2020-04-04,cases,60 to 69,female,432,16.71367387
2020-04-04,cases,60 to 69,all,874,17.26035508
2020-04-04,cases,70 to 79,male,324,20.25043032
2020-04-04,cases,70 to 79,female,314,17.71673091
2020-04-04,cases,70 to 79,all,639,18.94848089
2020-04-04,cases,70 to 79,other,1,NA
2020-04-04,cases,80+,male,454,61.0514567
2020-04-04,cases,80+,female,830,77.47538523
2020-04-04,cases,80+,all,1284,70.74602343
2020-04-04,cases,all,male,3118,15.57932271
2020-04-04,cases,all,female,3831,19.07483419
2020-04-04,cases,all,all,6952,17.33762641
2020-04-04,cases,all,other,3,NA
2020-04-04,hospitalizations,0 to 11,female,2,0.0841902852
2020-04-04,hospitalizations,0 to 11,all,2,0.04102433666
2020-04-04,hospitalizations,12 to 19,male,1,0.0546787514
2020-04-04,hospitalizations,12 to 19,female,1,0.0581149374
2020-04-04,hospitalizations,12 to 19,all,2,0.05634450382
2020-04-04,hospitalizations,20 to 29,male,12,0.4163159783
2020-04-04,hospitalizations,20 to 29,female,12,0.4542042852
2020-04-04,hospitalizations,20 to 29,all,24,0.4344356111
2020-04-04,hospitalizations,30 to 39,male,19,0.6443832167
2020-04-04,hospitalizations,30 to 39,female,20,0.7049837061
2020-04-04,hospitalizations,30 to 39,all,39,0.6740989242
2020-04-04,hospitalizations,40 to 49,male,49,1.907846349
2020-04-04,hospitalizations,40 to 49,female,43,1.677559097
2020-04-04,hospitalizations,40 to 49,all,92,1.792817001
2020-04-04,hospitalizations,50 to 59,male,107,4.343558422
2020-04-04,hospitalizations,50 to 59,female,71,2.820566298
2020-04-04,hospitalizations,50 to 59,all,178,3.573835748
2020-04-04,hospitalizations,60 to 69,male,121,4.881163831
2020-04-04,hospitalizations,60 to 69,female,93,3.59808257
2020-04-04,hospitalizations,60 to 69,all,214,4.226219664
2020-04-04,hospitalizations,70 to 79,male,144,9.000191254
2020-04-04,hospitalizations,70 to 79,female,105,5.924384541
2020-04-04,hospitalizations,70 to 79,all,249,7.383680347
2020-04-04,hospitalizations,80+,male,147,19.76776241
2020-04-04,hospitalizations,80+,female,208,19.41551823
2020-04-04,hospitalizations,80+,all,355,19.55984293
2020-04-04,hospitalizations,all,male,600,2.997945358
2020-04-04,hospitalizations,all,female,555,2.763386316
2020-04-04,hospitalizations,all,all,1155,2.880460084
2020-04-04,icu,12 to 19,male,1,0.0546787514
2020-04-04,icu,12 to 19,all,1,0.02817225191
2020-04-04,icu,20 to 29,male,3,0.1040789946
2020-04-04,icu,20 to 29,female,2,0.0757007142
2020-04-04,icu,20 to 29,all,5,0.09050741898
2020-04-04,icu,30 to 39,male,5,0.1695745307
2020-04-04,icu,30 to 39,female,5,0.1762459265
2020-04-04,icu,30 to 39,all,10,0.172845878
2020-04-04,icu,40 to 49,male,18,0.700841516
2020-04-04,icu,40 to 49,female,11,0.4291430248
2020-04-04,icu,40 to 49,all,29,0.5651270981
2020-04-04,icu,50 to 59,male,48,1.948512189
2020-04-04,icu,50 to 59,female,23,0.9137045755
2020-04-04,icu,50 to 59,all,71,1.425518753
2020-04-04,icu,60 to 69,male,51,2.057350044
2020-04-04,icu,60 to 69,female,33,1.276738977
2020-04-04,icu,60 to 69,all,84,1.658889962
2020-04-04,icu,70 to 79,male,57,3.562575705
2020-04-04,icu,70 to 79,female,22,1.241299618
2020-04-04,icu,70 to 79,all,79,2.342613443
2020-04-04,icu,80+,male,13,1.748169465
2020-04-04,icu,80+,female,21,1.96022059
2020-04-04,icu,80+,all,34,1.873337069
2020-04-04,icu,all,male,196,0.979328817
2020-04-04,icu,all,female,117,0.5825517099
2020-04-04,icu,all,all,313,0.7805922131
2020-04-04,deaths,30 to 39,male,2,0.06782981229
2020-04-04,deaths,30 to 39,all,2,0.0345691756
2020-04-04,deaths,40 to 49,male,2,0.07787127955
2020-04-04,deaths,40 to 49,female,2,0.07802600451
2020-04-04,deaths,40 to 49,all,4,0.07794856525
2020-04-04,deaths,50 to 59,male,8,0.3247520315
2020-04-04,deaths,50 to 59,female,4,0.1589051436
2020-04-04,deaths,50 to 59,all,12,0.240932747
2020-04-04,deaths,60 to 69,male,23,0.9278245298
2020-04-04,deaths,60 to 69,female,9,0.3482015391
2020-04-04,deaths,60 to 69,all,32,0.6319580806
2020-04-04,deaths,70 to 79,male,52,3.250069064
2020-04-04,deaths,70 to 79,female,28,1.579835878
2020-04-04,deaths,70 to 79,all,80,2.372266778
2020-04-04,deaths,80+,male,114,15.33010146
2020-04-04,deaths,80+,female,170,15.8684524
2020-04-04,deaths,80+,all,284,15.64787434
2020-04-04,deaths,all,male,201,1.004311695
2020-04-04,deaths,all,female,213,1.060542857
2020-04-04,deaths,all,all,414,1.032476601
2020-04-11,cases,0 to 11,male,45,1.80029957
2020-04-11,cases,0 to 11,female,40,1.683805704
2020-04-11,cases,0 to 11,all,85,1.743534308
2020-04-11,cases,12 to 19,male,83,4.538336366
2020-04-11,cases,12 to 19,female,95,5.520919053
2020-04-11,cases,12 to 19,all,178,5.01466084
2020-04-11,cases,20 to 29,male,339,11.76092639
2020-04-11,cases,20 to 29,female,502,19.00087926
2020-04-11,cases,20 to 29,all,841,15.22334787
2020-04-11,cases,30 to 39,male,461,15.63477173
2020-04-11,cases,30 to 39,female,601,21.18476037
2020-04-11,cases,30 to 39,all,1062,18.35623224
2020-04-11,cases,40 to 49,male,606,23.5949977
2020-04-11,cases,40 to 49,female,726,28.32343964
2020-04-11,cases,40 to 49,all,1333,25.97635937
2020-04-11,cases,40 to 49,other,1,NA
2020-04-11,cases,50 to 59,male,506,20.54056599
2020-04-11,cases,50 to 59,female,751,29.8344407
2020-04-11,cases,50 to 59,all,1257,25.23770525
2020-04-11,cases,60 to 69,male,363,14.64349149
2020-04-11,cases,60 to 69,female,430,16.63629575
2020-04-11,cases,60 to 69,all,793,15.66071119
2020-04-11,cases,70 to 79,male,319,19.93792368
2020-04-11,cases,70 to 79,female,339,19.12729866
2020-04-11,cases,70 to 79,all,658,19.51189425
2020-04-11,cases,80+,male,682,91.71165962
2020-04-11,cases,80+,female,1460,136.2820029
2020-04-11,cases,80+,all,2142,118.0202353
2020-04-11,cases,all,male,3404,17.00834333
2020-04-11,cases,all,female,4944,24.61654405
2020-04-11,cases,all,all,8349,20.82161146
2020-04-11,cases,all,other,1,NA
2020-04-11,hospitalizations,0 to 11,female,2,0.0841902852
2020-04-11,hospitalizations,0 to 11,all,2,0.04102433666
2020-04-11,hospitalizations,12 to 19,male,3,0.1640362542
2020-04-11,hospitalizations,12 to 19,female,2,0.1162298748
2020-04-11,hospitalizations,12 to 19,all,5,0.1408612595
2020-04-11,hospitalizations,20 to 29,male,13,0.4510089765
2020-04-11,hospitalizations,20 to 29,female,19,0.7191567849
2020-04-11,hospitalizations,20 to 29,all,32,0.5792474815
2020-04-11,hospitalizations,30 to 39,male,20,0.6782981229
2020-04-11,hospitalizations,30 to 39,female,27,0.9517280032
2020-04-11,hospitalizations,30 to 39,all,47,0.8123756266
2020-04-11,hospitalizations,40 to 49,male,47,1.82997507
2020-04-11,hospitalizations,40 to 49,female,25,0.9753250563
2020-04-11,hospitalizations,40 to 49,all,72,1.403074174
2020-04-11,hospitalizations,50 to 59,male,90,3.653460355
2020-04-11,hospitalizations,50 to 59,female,87,3.456186872
2020-04-11,hospitalizations,50 to 59,all,177,3.553758019
2020-04-11,hospitalizations,60 to 69,male,104,4.195380483
2020-04-11,hospitalizations,60 to 69,female,67,2.592167013
2020-04-11,hospitalizations,60 to 69,all,171,3.377025993
2020-04-11,hospitalizations,70 to 79,male,113,7.062650081
2020-04-11,hospitalizations,70 to 79,female,91,5.134466602
2020-04-11,hospitalizations,70 to 79,all,204,6.049280284
2020-04-11,hospitalizations,80+,male,211,28.37413516
2020-04-11,hospitalizations,80+,female,303,28.2831828
2020-04-11,hospitalizations,80+,all,514,28.32044863
2020-04-11,hospitalizations,all,male,601,3.002941934
2020-04-11,hospitalizations,all,female,623,3.101963379
2020-04-11,hospitalizations,all,all,1224,3.052539517
2020-04-11,icu,0 to 11,female,1,0.0420951426
2020-04-11,icu,0 to 11,all,1,0.02051216833
2020-04-11,icu,20 to 29,male,4,0.1387719928
2020-04-11,icu,20 to 29,female,4,0.1514014284
2020-04-11,icu,20 to 29,all,8,0.1448118704
2020-04-11,icu,30 to 39,male,4,0.1356596246
2020-04-11,icu,30 to 39,female,5,0.1762459265
2020-04-11,icu,30 to 39,all,9,0.1555612902
2020-04-11,icu,40 to 49,male,17,0.6619058762
2020-04-11,icu,40 to 49,female,6,0.2340780135
2020-04-11,icu,40 to 49,all,23,0.4482042502
2020-04-11,icu,50 to 59,male,35,1.420790138
2020-04-11,icu,50 to 59,female,23,0.9137045755
2020-04-11,icu,50 to 59,all,58,1.164508277
2020-04-11,icu,60 to 69,male,36,1.45224709
2020-04-11,icu,60 to 69,female,16,0.6190249583
2020-04-11,icu,60 to 69,all,52,1.026931881
2020-04-11,icu,70 to 79,male,31,1.937541173
2020-04-11,icu,70 to 79,female,18,1.015608778
2020-04-11,icu,70 to 79,all,49,1.453013402
2020-04-11,icu,80+,male,19,2.55501691
2020-04-11,icu,80+,female,19,1.773532915
2020-04-11,icu,80+,all,38,2.093729665
2020-04-11,icu,all,male,146,0.7295000371
2020-04-11,icu,all,female,92,0.4580748488
2020-04-11,icu,all,all,238,0.5935493505
2020-04-11,deaths,20 to 29,female,1,0.0378503571
2020-04-11,deaths,20 to 29,all,1,0.0181014838
2020-04-11,deaths,30 to 39,male,1,0.03391490614
2020-04-11,deaths,30 to 39,all,1,0.0172845878
2020-04-11,deaths,40 to 49,male,1,0.03893563978
2020-04-11,deaths,40 to 49,female,1,0.03901300225
2020-04-11,deaths,40 to 49,all,2,0.03897428262
2020-04-11,deaths,50 to 59,male,6,0.2435640236
2020-04-11,deaths,50 to 59,female,11,0.4369891448
2020-04-11,deaths,50 to 59,all,17,0.3413213916
2020-04-11,deaths,60 to 69,male,30,1.210205908
2020-04-11,deaths,60 to 69,female,13,0.5029577786
2020-04-11,deaths,60 to 69,all,43,0.8491936709
2020-04-11,deaths,70 to 79,male,28,1.750037188
2020-04-11,deaths,70 to 79,female,32,1.805526717
2020-04-11,deaths,70 to 79,all,60,1.779200084
2020-04-11,deaths,80+,male,166,22.32277932
2020-04-11,deaths,80+,female,243,22.68255254
2020-04-11,deaths,80+,all,409,22.53514298
2020-04-11,deaths,all,male,232,1.159205538
2020-04-11,deaths,all,female,301,1.498701408
2020-04-11,deaths,all,all,533,1.329251277
2020-04-18,cases,0 to 11,male,72,2.880479312
2020-04-18,cases,0 to 11,female,70,2.946659982
2020-04-18,cases,0 to 11,all,142,2.912727903
2020-04-18,cases,12 to 19,male,118,6.452092665
2020-04-18,cases,12 to 19,female,146,8.48478086
2020-04-18,cases,12 to 19,all,264,7.437474504
2020-04-18,cases,20 to 29,male,452,15.68123518
2020-04-18,cases,20 to 29,female,599,22.6723639
2020-04-18,cases,20 to 29,all,1051,19.02465947
2020-04-18,cases,30 to 39,male,566,19.19583688
2020-04-18,cases,30 to 39,female,681,24.00469519
2020-04-18,cases,30 to 39,all,1247,21.55388099
2020-04-18,cases,40 to 49,male,638,24.84093818
2020-04-18,cases,40 to 49,female,830,32.38079187
2020-04-18,cases,40 to 49,all,1468,28.60712345
2020-04-18,cases,50 to 59,male,577,23.42274027
2020-04-18,cases,50 to 59,female,840,33.37008015
2020-04-18,cases,50 to 59,all,1417,28.45014188
2020-04-18,cases,60 to 69,male,488,19.68601611
2020-04-18,cases,60 to 69,female,513,19.84748773
2020-04-18,cases,60 to 69,all,1001,19.76843871
2020-04-18,cases,70 to 79,male,417,26.06305384
2020-04-18,cases,70 to 79,female,440,24.82599236
2020-04-18,cases,70 to 79,all,857,25.41290786
2020-04-18,cases,80+,male,852,114.5723372
2020-04-18,cases,80+,female,2071,193.3150877
2020-04-18,cases,80+,all,2923,161.0518898
2020-04-18,cases,all,male,4180,20.885686
2020-04-18,cases,all,female,6190,30.82047081
2020-04-18,cases,all,all,10370,25.86179313
2020-04-18,hospitalizations,0 to 11,male,1,0.04000665711
2020-04-18,hospitalizations,0 to 11,all,1,0.02051216833
2020-04-18,hospitalizations,20 to 29,male,12,0.4163159783
2020-04-18,hospitalizations,20 to 29,female,12,0.4542042852
2020-04-18,hospitalizations,20 to 29,all,24,0.4344356111
2020-04-18,hospitalizations,30 to 39,male,18,0.6104683106
2020-04-18,hospitalizations,30 to 39,female,24,0.8459804473
2020-04-18,hospitalizations,30 to 39,all,42,0.7259526876
2020-04-18,hospitalizations,40 to 49,male,49,1.907846349
2020-04-18,hospitalizations,40 to 49,female,27,1.053351061
2020-04-18,hospitalizations,40 to 49,all,76,1.48102274
2020-04-18,hospitalizations,50 to 59,male,82,3.328708323
2020-04-18,hospitalizations,50 to 59,female,57,2.264398296
2020-04-18,hospitalizations,50 to 59,all,139,2.79080432
2020-04-18,hospitalizations,60 to 69,male,130,5.244225603
2020-04-18,hospitalizations,60 to 69,female,96,3.71414975
2020-04-18,hospitalizations,60 to 69,all,226,4.463203945
2020-04-18,hospitalizations,70 to 79,male,145,9.062692582
2020-04-18,hospitalizations,70 to 79,female,92,5.190889312
2020-04-18,hospitalizations,70 to 79,all,237,7.02784033
2020-04-18,hospitalizations,80+,male,236,31.73599952
2020-04-18,hospitalizations,80+,female,371,34.63056376
2020-04-18,hospitalizations,80+,all,607,33.4445765
2020-04-18,hospitalizations,all,male,673,3.362695377
2020-04-18,hospitalizations,all,female,679,3.380791547
2020-04-18,hospitalizations,all,all,1352,3.371759336
2020-04-18,icu,20 to 29,male,3,0.1040789946
2020-04-18,icu,20 to 29,female,2,0.0757007142
2020-04-18,icu,20 to 29,all,5,0.09050741898
2020-04-18,icu,30 to 39,male,4,0.1356596246
2020-04-18,icu,30 to 39,female,1,0.0352491853
2020-04-18,icu,30 to 39,all,5,0.086422939
2020-04-18,icu,40 to 49,male,21,0.8176484353
2020-04-18,icu,40 to 49,female,6,0.2340780135
2020-04-18,icu,40 to 49,all,27,0.5261528154
2020-04-18,icu,50 to 59,male,26,1.055444102
2020-04-18,icu,50 to 59,female,14,0.5561680025
2020-04-18,icu,50 to 59,all,40,0.8031091568
2020-04-18,icu,60 to 69,male,41,1.653948075
2020-04-18,icu,60 to 69,female,23,0.8898483776
2020-04-18,icu,60 to 69,all,64,1.263916161
2020-04-18,icu,70 to 79,male,28,1.750037188
2020-04-18,icu,70 to 79,female,11,0.6206498091
2020-04-18,icu,70 to 79,all,39,1.156480054
2020-04-18,icu,80+,male,10,1.344745742
2020-04-18,icu,80+,female,19,1.773532915
2020-04-18,icu,80+,all,29,1.597846324
2020-04-18,icu,all,male,133,0.6645445544
2020-04-18,icu,all,female,76,0.3784096577
2020-04-18,icu,all,all,209,0.5212261104
2020-04-18,deaths,30 to 39,male,2,0.06782981229
2020-04-18,deaths,30 to 39,all,2,0.0345691756
2020-04-18,deaths,40 to 49,male,2,0.07787127955
2020-04-18,deaths,40 to 49,female,1,0.03901300225
2020-04-18,deaths,40 to 49,all,3,0.05846142394
2020-04-18,deaths,50 to 59,male,10,0.4059400394
2020-04-18,deaths,50 to 59,female,1,0.03972628589
2020-04-18,deaths,50 to 59,all,11,0.2208550181
2020-04-18,deaths,60 to 69,male,25,1.008504924
2020-04-18,deaths,60 to 69,female,22,0.8511593177
2020-04-18,deaths,60 to 69,all,47,0.9281884309
2020-04-18,deaths,70 to 79,male,68,4.250090314
