year,age_group,gender,deaths
2020,0 to 29,male,0
2020,30 to 49,male,11
2020,50 +,male,101
2020,50 +,male,174
2020,50 +,male,221
2020,50 +,male,186
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,66
2020,50 +,female,98
2020,50 +,female,148
2020,50 +,female,225
2021,0 to 29,male,0
2021,30 to 49,male,22
2021,50 +,male,221
2021,50 +,male,267
2021,50 +,male,310
2021,50 +,male,183
2021,30 to 49,female,12
2021,50 +,female,145
2021,50 +,female,204
2021,50 +,female,172
2021,50 +,female,193
2022,50 +,male,57
2022,50 +,male,97
2022,50 +,male,130
2022,50 +,male,109
2022,0 to 29,female,0
2022,50 +,female,42
2022,50 +,female,68
2022,50 +,female,93
2022,50 +,female,103
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,15
2023,50 +,male,26
2023,50 +,male,26
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,13
2023,50 +,female,23
2023,50 +,female,33
2020,30 to 49,male,15
2020,50 +,male,173
2020,50 +,male,292
2020,50 +,male,387
2020,50 +,male,380
2020,0 to 29,female,0
2020,50 +,female,96
2020,50 +,female,145
2020,50 +,female,247
2020,50 +,female,465
2021,0 to 29,male,0
2021,0 to 29,male,14
2021,30 to 49,male,30
2021,50 +,male,249
2021,50 +,male,273
2021,50 +,male,291
2021,50 +,male,233
2021,30 to 49,female,18
2021,50 +,female,131
2021,50 +,female,164
2021,50 +,female,168
2021,50 +,female,261
2022,30 to 49,male,12
2022,50 +,male,115
2022,50 +,male,174
2022,50 +,male,189
2022,50 +,male,183
2022,50 +,female,64
2022,50 +,female,122
2022,50 +,female,143
2022,50 +,female,246
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,14
2023,50 +,male,29
2023,50 +,male,71
2023,50 +,male,68
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,18
2023,50 +,female,40
2023,50 +,female,82
2020,30 to 49,male,39
2020,50 +,male,464
2020,50 +,male,598
2020,50 +,male,638
2020,50 +,male,352
2020,0 to 29,female,10
2020,50 +,female,199
2020,50 +,female,306
2020,50 +,female,409
2020,50 +,female,323
2021,0 to 29,male,28
2021,30 to 49,male,97
2021,50 +,male,875
2021,50 +,male,948
2021,50 +,male,825
2021,50 +,male,421
2021,0 to 29,female,21
2021,30 to 49,female,63
2021,50 +,female,496
2021,50 +,female,549
2021,50 +,female,540
2021,50 +,female,384
2022,30 to 49,male,20
2022,50 +,male,231
2022,50 +,male,454
2022,50 +,male,498
2022,50 +,male,311
2022,30 to 49,female,13
2022,50 +,female,184
2022,50 +,female,263
2022,50 +,female,329
2022,50 +,female,275
2023,0 to 29,male,0
2023,50 +,male,14
2023,50 +,male,54
2023,50 +,male,74
2023,50 +,male,55
2023,0 to 29,female,0
2023,50 +,female,15
2023,50 +,female,40
2023,50 +,female,49
2023,50 +,female,60
2020,0 to 29,male,0
2020,50 +,male,33
2020,50 +,male,76
2020,50 +,male,138
2020,50 +,male,162
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,30 to 49,female,0
2020,50 +,female,10
2020,50 +,female,51
2020,50 +,female,105
2020,50 +,female,244
2021,0 to 29,male,0
2021,30 to 49,male,12
2021,50 +,male,119
2021,50 +,male,161
2021,50 +,male,183
2021,50 +,male,153
2021,0 to 29,female,0
2021,50 +,female,46
2021,50 +,female,104
2021,50 +,female,140
2021,50 +,female,240
2022,0 to 29,male,0
2022,50 +,male,72
2022,50 +,male,108
2022,50 +,male,121
2022,50 +,male,128
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,40
2022,50 +,female,71
2022,50 +,female,101
2022,50 +,female,153
2023,0 to 29,male,0
2023,50 +,male,12
2023,50 +,male,22
2023,50 +,male,44
2023,50 +,male,52
2023,0 to 29,female,0
2023,50 +,female,16
2023,50 +,female,36
2023,50 +,female,60
2020,0 to 29,male,45
2020,30 to 49,male,160
2020,50 +,male,2001
2020,50 +,male,2305
2020,50 +,male,2591
2020,50 +,male,2359
2020,0 to 29,female,24
2020,30 to 49,female,57
2020,50 +,female,910
2020,50 +,female,1302
2020,50 +,female,2183
2020,50 +,female,3670
2021,0 to 29,male,44
2021,30 to 49,male,99
2021,50 +,male,1200
2021,50 +,male,1290
2021,50 +,male,1342
2021,50 +,male,1116
2021,0 to 29,female,24
2021,30 to 49,female,58
2021,50 +,female,728
2021,50 +,female,930
2021,50 +,female,1077
2021,50 +,female,1320
2022,0 to 29,male,16
2022,30 to 49,male,37
2022,50 +,male,550
2022,50 +,male,728
2022,50 +,male,978
2022,50 +,male,1079
2022,30 to 49,female,33
2022,50 +,female,362
2022,50 +,female,541
2022,50 +,female,818
2022,50 +,female,1245
2023,50 +,male,47
2023,50 +,male,134
2023,50 +,male,203
2023,50 +,male,258
2023,50 +,female,51
2023,50 +,female,90
2023,50 +,female,178
2023,50 +,female,354
2020,0 to 29,male,15
2020,30 to 49,male,56
2020,50 +,male,339
2020,50 +,male,395
2020,50 +,male,401
2020,50 +,male,298
2020,0 to 29,female,0
2020,0 to 29,female,13
2020,30 to 49,female,36
2020,50 +,female,222
2020,50 +,female,261
2020,50 +,female,325
2020,50 +,female,384
2021,0 to 29,male,31
2021,30 to 49,male,116
2021,50 +,male,609
2021,50 +,male,498
2021,50 +,male,411
2021,50 +,male,265
2021,0 to 29,female,22
2021,30 to 49,female,58
2021,50 +,female,325
2021,50 +,female,403
2021,50 +,female,328
2021,50 +,female,292
2022,0 to 29,male,11
2022,30 to 49,male,52
2022,50 +,male,229
2022,50 +,male,257
2022,50 +,male,288
2022,50 +,male,246
2022,30 to 49,female,27
2022,50 +,female,150
2022,50 +,female,174
2022,50 +,female,203
2022,50 +,female,241
2023,50 +,male,21
2023,50 +,male,35
2023,50 +,male,51
2023,50 +,male,56
2023,50 +,female,20
2023,50 +,female,29
2023,50 +,female,56
2023,50 +,female,63
2020,0 to 29,male,40
2020,30 to 49,male,88
2020,50 +,male,1436
2020,50 +,male,1966
2020,50 +,male,2315
2020,50 +,male,2349
2020,0 to 29,female,14
2020,30 to 49,female,39
2020,50 +,female,679
2020,50 +,female,1168
2020,50 +,female,1933
2020,50 +,female,3777
2021,0 to 29,male,40
2021,30 to 49,male,125
2021,50 +,male,1499
2021,50 +,male,1805
2021,50 +,male,2068
2021,50 +,male,2077
2021,0 to 29,female,22
2021,30 to 49,female,76
2021,50 +,female,920
2021,50 +,female,1276
2021,50 +,female,1806
2021,50 +,female,2662
2022,0 to 29,male,12
2022,0 to 29,male,31
2022,30 to 49,male,62
2022,50 +,male,704
2022,50 +,male,946
2022,50 +,male,1334
2022,50 +,male,1535
2022,0 to 29,female,13
2022,0 to 29,female,19
2022,30 to 49,female,45
2022,50 +,female,438
2022,50 +,female,761
2022,50 +,female,1074
2022,50 +,female,1910
2023,50 +,male,105
2023,50 +,male,200
2023,50 +,male,341
2023,50 +,male,444
2023,50 +,female,72
2023,50 +,female,137
2023,50 +,female,268
2023,50 +,female,561
2020,0 to 29,male,10
2020,0 to 29,male,67
2020,30 to 49,male,271
2020,50 +,male,3017
2020,50 +,male,3503
2020,50 +,male,3371
2020,50 +,male,2302
2020,0 to 29,female,28
2020,30 to 49,female,81
2020,50 +,female,1383
2020,50 +,female,1897
2020,50 +,female,2459
2020,50 +,female,2997
2021,0 to 29,male,22
2021,30 to 49,male,105
2021,50 +,male,1063
2021,50 +,male,1268
2021,50 +,male,1274
2021,50 +,male,1070
2021,0 to 29,female,17
2021,30 to 49,female,55
2021,50 +,female,606
2021,50 +,female,924
2021,50 +,female,1057
2021,50 +,female,1251
2022,0 to 29,male,12
2022,30 to 49,male,49
2022,50 +,male,458
2022,50 +,male,624
2022,50 +,male,798
2022,50 +,male,932
2022,30 to 49,female,23
2022,50 +,female,298
2022,50 +,female,458
2022,50 +,female,741
2022,50 +,female,1275
2023,50 +,male,52
2023,50 +,male,76
2023,50 +,male,120
2023,50 +,male,174
2023,50 +,female,41
2023,50 +,female,86
2023,50 +,female,132
2023,50 +,female,261
2020,0 to 29,male,17
2020,30 to 49,male,49
2020,50 +,male,740
2020,50 +,male,1137
2020,50 +,male,1364
2020,50 +,male,1032
2020,0 to 29,female,0
2020,0 to 29,female,10
2020,30 to 49,female,31
2020,50 +,female,449
2020,50 +,female,842
2020,50 +,female,1180
2020,50 +,female,1705
2021,0 to 29,male,12
2021,0 to 29,male,63
2021,30 to 49,male,209
2021,50 +,male,2057
2021,50 +,male,2105
2021,50 +,male,1967
2021,50 +,male,1302
2021,0 to 29,female,51
2021,30 to 49,female,161
2021,50 +,female,1456
2021,50 +,female,1617
2021,50 +,female,1719
2021,50 +,female,1650
2022,0 to 29,male,12
2022,0 to 29,male,22
2022,30 to 49,male,63
2022,50 +,male,811
2022,50 +,male,1057
2022,50 +,male,1289
2022,50 +,male,997
2022,0 to 29,female,10
2022,0 to 29,female,24
2022,30 to 49,female,50
2022,50 +,female,627
2022,50 +,female,833
2022,50 +,female,1050
2022,50 +,female,1270
2023,50 +,male,94
2023,50 +,male,203
2023,50 +,male,338
2023,50 +,male,297
2023,50 +,female,90
2023,50 +,female,162
2023,50 +,female,311
2023,50 +,female,430
2020,0 to 29,male,0
2020,30 to 49,male,11
2020,50 +,male,107
2020,50 +,male,159
2020,50 +,male,225
2020,50 +,male,316
2020,50 +,female,42
2020,50 +,female,84
2020,50 +,female,183
2020,50 +,female,355
2021,30 to 49,male,17
2021,50 +,male,140
2021,50 +,male,152
2021,50 +,male,127
2021,50 +,male,97
2021,0 to 29,female,0
2021,50 +,female,69
2021,50 +,female,75
2021,50 +,female,84
2021,50 +,female,104
2022,0 to 29,male,0
2022,30 to 49,male,11
2022,50 +,male,51
2022,50 +,male,85
2022,50 +,male,69
2022,50 +,male,77
2022,50 +,female,20
2022,50 +,female,46
2022,50 +,female,66
2022,50 +,female,94
2023,0 to 29,male,0
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,17
2023,50 +,male,22
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,12
2023,50 +,female,18
2023,50 +,female,25
2020,0 to 29,male,0
2020,0 to 29,male,10
2020,30 to 49,male,54
2020,50 +,male,981
2020,50 +,male,1846
2020,50 +,male,2483
2020,50 +,male,2300
2020,0 to 29,female,10
2020,30 to 49,female,37
2020,50 +,female,572
2020,50 +,female,1116
2020,50 +,female,2117
2020,50 +,female,3361
2021,0 to 29,male,16
2021,0 to 29,male,70
2021,30 to 49,male,224
2021,50 +,male,2376
2021,50 +,male,2861
2021,50 +,male,2927
2021,50 +,male,2163
2021,0 to 29,female,10
2021,0 to 29,female,50
2021,30 to 49,female,159
2021,50 +,female,1689
2021,50 +,female,2176
2021,50 +,female,2313
2021,50 +,female,2653
2022,0 to 29,male,19
2022,0 to 29,male,36
2022,30 to 49,male,78
2022,50 +,male,1102
2022,50 +,male,1590
2022,50 +,male,1799
2022,50 +,male,1513
2022,0 to 29,female,12
2022,0 to 29,female,18
2022,30 to 49,female,61
2022,50 +,female,796
2022,50 +,female,1151
2022,50 +,female,1512
2022,50 +,female,1971
2023,30 to 49,male,10
2023,50 +,male,88
2023,50 +,male,234
2023,50 +,male,317
2023,50 +,male,377
2023,50 +,female,94
2023,50 +,female,192
2023,50 +,female,299
2023,50 +,female,470
2020,0 to 29,male,17
2020,30 to 49,male,34
2020,50 +,male,450
2020,50 +,male,710
2020,50 +,male,835
2020,50 +,male,703
2020,30 to 49,female,23
2020,50 +,female,308
2020,50 +,female,525
2020,50 +,female,672
2020,50 +,female,817
2021,0 to 29,male,43
2021,30 to 49,male,111
2021,50 +,male,1116
2021,50 +,male,1086
2021,50 +,male,1030
2021,50 +,male,654
2021,0 to 29,female,30
2021,30 to 49,female,96
2021,50 +,female,710
2021,50 +,female,815
2021,50 +,female,827
2021,50 +,female,788
2022,0 to 29,male,23
2022,30 to 49,male,50
2022,50 +,male,521
2022,50 +,male,607
2022,50 +,male,673
2022,50 +,male,505
2022,0 to 29,female,15
2022,0 to 29,female,22
2022,30 to 49,female,33
2022,50 +,female,350
2022,50 +,female,458
2022,50 +,female,583
2022,50 +,female,535
2023,50 +,male,56
2023,50 +,male,83
2023,50 +,male,135
2023,50 +,male,124
2023,0 to 29,female,0
2023,50 +,female,51
2023,50 +,female,91
2023,50 +,female,139
2023,50 +,female,161
2020,0 to 29,male,0
2020,50 +,male,152
2020,50 +,male,154
2020,50 +,male,273
2020,50 +,male,245
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,62
2020,50 +,female,127
2020,50 +,female,208
2020,50 +,female,345
2021,0 to 29,male,16
2021,30 to 49,male,54
2021,50 +,male,538
2021,50 +,male,567
2021,50 +,male,587
2021,50 +,male,439
2021,0 to 29,female,13
2021,30 to 49,female,34
2021,50 +,female,343
2021,50 +,female,409
2021,50 +,female,437
2021,50 +,female,521
2022,30 to 49,male,19
2022,50 +,male,221
2022,50 +,male,301
2022,50 +,male,443
2022,50 +,male,496
2022,30 to 49,female,17
2022,50 +,female,139
2022,50 +,female,229
2022,50 +,female,334
2022,50 +,female,494
2023,0 to 29,male,0
2023,50 +,male,27
2023,50 +,male,63
2023,50 +,male,110
2023,50 +,male,120
2023,50 +,female,20
2023,50 +,female,37
2023,50 +,female,87
2023,50 +,female,145
2020,0 to 29,male,24
2020,30 to 49,male,63
2020,50 +,male,1183
2020,50 +,male,1977
2020,50 +,male,2732
2020,50 +,male,2977
2020,0 to 29,female,0
2020,30 to 49,female,25
2020,50 +,female,656
2020,50 +,female,1342
2020,50 +,female,2309
2020,50 +,female,4857
2021,0 to 29,male,52
2021,30 to 49,male,180
2021,50 +,male,2291
2021,50 +,male,2854
2021,50 +,male,2883
2021,50 +,male,2533
2021,0 to 29,female,16
2021,0 to 29,female,41
2021,30 to 49,female,110
2021,50 +,female,1428
2021,50 +,female,1984
2021,50 +,female,2290
2021,50 +,female,3135
2022,0 to 29,male,12
2022,0 to 29,male,39
2022,30 to 49,male,74
2022,50 +,male,1030
2022,50 +,male,1365
2022,50 +,male,1736
2022,50 +,male,1716
2022,0 to 29,female,14
2022,0 to 29,female,15
2022,30 to 49,female,59
2022,50 +,female,783
2022,50 +,female,988
2022,50 +,female,1393
2022,50 +,female,2086
2023,0 to 29,male,0
2023,30 to 49,male,14
2023,50 +,male,102
2023,50 +,male,209
2023,50 +,male,411
2023,50 +,male,473
2023,0 to 29,female,0
2023,50 +,female,89
2023,50 +,female,165
2023,50 +,female,366
2023,50 +,female,587
2020,0 to 29,male,0
2020,50 +,male,105
2020,50 +,male,204
2020,50 +,male,262
2020,50 +,male,333
2020,50 +,female,50
2020,50 +,female,140
2020,50 +,female,233
2020,50 +,female,552
2021,0 to 29,male,0
2021,50 +,male,126
2021,50 +,male,156
2021,50 +,male,158
2021,50 +,male,166
2021,0 to 29,female,0
2021,50 +,female,59
2021,50 +,female,114
2021,50 +,female,138
2021,50 +,female,258
2022,0 to 29,male,0
2022,50 +,male,64
2022,50 +,male,77
2022,50 +,male,107
2022,50 +,male,135
2022,50 +,female,45
2022,50 +,female,64
2022,50 +,female,89
2022,50 +,female,161
2023,0 to 29,male,0
2023,50 +,male,10
2023,50 +,male,18
2023,50 +,male,37
2023,50 +,male,36
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,13
2023,50 +,female,48
2020,0 to 29,male,13
2020,30 to 49,male,31
2020,50 +,male,465
2020,50 +,male,764
2020,50 +,male,984
2020,50 +,male,616
2020,0 to 29,female,11
2020,30 to 49,female,16
2020,50 +,female,365
2020,50 +,female,599
2020,50 +,female,762
2020,50 +,female,917
2021,0 to 29,male,13
2021,0 to 29,male,41
2021,30 to 49,male,133
2021,50 +,male,1243
2021,50 +,male,1449
2021,50 +,male,1303
2021,50 +,male,748
2021,0 to 29,female,32
2021,30 to 49,female,91
2021,50 +,female,945
2021,50 +,female,1125
2021,50 +,female,980
2021,50 +,female,806
2022,0 to 29,male,12
2022,0 to 29,male,19
2022,30 to 49,male,37
2022,50 +,male,408
2022,50 +,male,622
2022,50 +,male,744
2022,50 +,male,551
2022,0 to 29,female,11
2022,30 to 49,female,28
2022,50 +,female,318
2022,50 +,female,456
2022,50 +,female,587
2022,50 +,female,621
2023,0 to 29,male,0
2023,50 +,male,65
2023,50 +,male,128
2023,50 +,male,191
2023,50 +,male,138
2023,50 +,female,46
2023,50 +,female,96
2023,50 +,female,170
2023,50 +,female,199
2020,0 to 29,male,0
2020,30 to 49,male,13
2020,50 +,male,116
2020,50 +,male,181
2020,50 +,male,268
2020,50 +,male,323
2020,0 to 29,female,0
2020,50 +,female,67
2020,50 +,female,144
2020,50 +,female,176
2020,50 +,female,386
2021,0 to 29,male,0
2021,30 to 49,male,15
2021,50 +,male,116
2021,50 +,male,136
2021,50 +,male,131
2021,50 +,male,123
2021,30 to 49,female,10
2021,50 +,female,82
2021,50 +,female,118
2021,50 +,female,88
2021,50 +,female,115
2022,50 +,male,48
2022,50 +,male,77
2022,50 +,male,105
2022,50 +,male,92
2022,0 to 29,female,0
2022,30 to 49,female,10
2022,50 +,female,40
2022,50 +,female,59
2022,50 +,female,67
2022,50 +,female,99
2023,0 to 29,male,0
2023,50 +,male,12
2023,50 +,male,23
2023,50 +,male,29
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,30 to 49,female,0
2023,50 +,female,22
2023,50 +,female,30
2020,0 to 29,male,18
2020,30 to 49,male,51
2020,50 +,male,743
2020,50 +,male,1141
2020,50 +,male,1369
2020,50 +,male,897
2020,0 to 29,female,15
2020,30 to 49,female,28
2020,50 +,female,488
2020,50 +,female,741
2020,50 +,female,1032
2020,50 +,female,1167
2021,0 to 29,male,12
2021,0 to 29,male,62
2021,30 to 49,male,229
2021,50 +,male,1978
2021,50 +,male,1963
2021,50 +,male,1827
2021,50 +,male,902
2021,0 to 29,female,54
2021,30 to 49,female,162
2021,50 +,female,1440
2021,50 +,female,1539
2021,50 +,female,1417
2021,50 +,female,1247
2022,0 to 29,male,24
2022,30 to 49,male,36
2022,50 +,male,670
2022,50 +,male,1026
2022,50 +,male,1107
2022,50 +,male,789
2022,0 to 29,female,13
2022,30 to 49,female,49
2022,50 +,female,537
2022,50 +,female,805
2022,50 +,female,968
2022,50 +,female,958
2023,0 to 29,male,0
2023,50 +,male,89
2023,50 +,male,166
2023,50 +,male,264
2023,50 +,male,227
2023,50 +,female,80
2023,50 +,female,156
2023,50 +,female,260
2023,50 +,female,270
2020,0 to 29,male,19
2020,0 to 29,male,123
2020,30 to 49,male,361
2020,50 +,male,4403
2020,50 +,male,5048
2020,50 +,male,5002
2020,50 +,male,3325
2020,0 to 29,female,15
2020,0 to 29,female,72
2020,30 to 49,female,198
2020,50 +,female,2434
2020,50 +,female,3203
2020,50 +,female,3660
2020,50 +,female,4023
2021,0 to 29,male,41
2021,0 to 29,male,378
2021,30 to 49,male,1188
2021,50 +,male,7893
2021,50 +,male,7062
2021,50 +,male,5726
2021,50 +,male,3333
2021,0 to 29,female,39
2021,0 to 29,female,268
2021,30 to 49,female,686
2021,50 +,female,4700
2021,50 +,female,4944
2021,50 +,female,4545
2021,50 +,female,3883
2022,0 to 29,male,41
2022,0 to 29,male,84
2022,30 to 49,male,215
2022,50 +,male,1973
2022,50 +,male,2512
2022,50 +,male,2861
2022,50 +,male,2326
2022,0 to 29,female,28
2022,0 to 29,female,64
2022,30 to 49,female,138
2022,50 +,female,1339
2022,50 +,female,1777
2022,50 +,female,2115
2022,50 +,female,2380
2023,30 to 49,male,20
2023,50 +,male,239
2023,50 +,male,389
2023,50 +,male,634
2023,50 +,male,561
2023,30 to 49,female,19
2023,50 +,female,177
2023,50 +,female,287
2023,50 +,female,423
2023,50 +,female,626
2020,0 to 29,male,10
2020,30 to 49,male,20
2020,50 +,male,166
2020,50 +,male,237
2020,50 +,male,284
2020,50 +,male,232
2020,0 to 29,female,0
2020,50 +,female,80
2020,50 +,female,136
2020,50 +,female,172
2020,50 +,female,237
2021,0 to 29,male,29
2021,30 to 49,male,65
2021,50 +,male,397
2021,50 +,male,420
2021,50 +,male,337
2021,50 +,male,273
2021,0 to 29,female,18
2021,30 to 49,female,41
2021,50 +,female,218
2021,50 +,female,208
2021,50 +,female,244
2021,50 +,female,207
2022,0 to 29,male,11
2022,30 to 49,male,17
2022,50 +,male,127
2022,50 +,male,175
2022,50 +,male,208
2022,50 +,male,195
2022,30 to 49,female,14
2022,50 +,female,76
2022,50 +,female,109
2022,50 +,female,178
2022,50 +,female,146
2023,50 +,male,13
2023,50 +,male,19
2023,50 +,male,36
2023,50 +,male,34
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,17
2023,50 +,female,26
2023,50 +,female,37
2020,0 to 29,male,0
2020,0 to 29,male,0
2020,50 +,male,15
2020,50 +,male,26
2020,50 +,male,22
2020,0 to 29,female,0
2020,0 to 29,female,0
2020,50 +,female,21
2020,50 +,female,42
2021,0 to 29,male,0
2021,0 to 29,male,0
2021,50 +,male,30
2021,50 +,male,33
2021,50 +,male,43
2021,50 +,male,50
2021,0 to 29,female,0
2021,50 +,female,23
2021,50 +,female,24
2021,50 +,female,35
2021,50 +,female,60
2022,0 to 29,male,0
2022,50 +,male,25
2022,50 +,male,31
2022,50 +,male,68
2022,50 +,male,89
2022,0 to 29,female,0
2022,0 to 29,female,0
2022,50 +,female,11
2022,50 +,female,16
2022,50 +,female,56
2022,50 +,female,82
2023,0 to 29,male,0
2023,30 to 49,male,0
2023,50 +,male,11
2023,50 +,male,10
2023,50 +,male,18
2023,50 +,male,25
2023,0 to 29,female,0
2023,0 to 29,female,0
2023,50 +,female,21
2023,50 +,female,32
2020,30 to 49,male,31
2020,50 +,male,524
2020,50 +,male,748
2020,50 +,male,924
2020,50 +,male,853
2020,30 to 49,female,20
2020,50 +,female,282
2020,50 +,female,516
2020,50 +,female,796
2020,50 +,female,1320
2021,0 to 29,male,39
2021,30 to 49,male,101
2021,50 +,male,1167
2021,50 +,male,1277
2021,50 +,male,1331
2021,50 +,male,969
2021,0 to 29,female,11
2021,0 to 29,female,29
2021,30 to 49,female,86
2021,50 +,female,769
2021,50 +,female,1035
2021,50 +,female,1068
2021,50 +,female,1360
2022,0 to 29,male,12
2022,0 to 29,male,20
2022,30 to 49,male,44
2022,50 +,male,536
2022,50 +,male,724
2022,50 +,male,958
2022,50 +,male,838
2022,0 to 29,female,11
2022,0 to 29,female,12
2022,30 to 49,female,33
2022,50 +,female,410
2022,50 +,female,562
2022,50 +,female,726
2022,50 +,female,931
2023,50 +,male,68
2023,50 +,male,128
2023,50 +,male,213
2023,50 +,male,213
2023,50 +,female,41
2023,50 +,female,112
2023,50 +,female,181
2023,50 +,female,332
2020,0 to 29,male,0
2020,0 to 29,male,10
2020,30 to 49,male,23
2020,50 +,male,301
2020,50 +,male,453
2020,50 +,male,562
2020,50 +,male,595
2020,30 to 49,female,12
2020,50 +,female,162
